ClusterID,StudentID,CourseID,mean_cluster_grade,count
0,122,T207036,5.0,190
0,122,T207034,5.0,178
0,125,12E050SCIENCES,5.0,82
0,125,12E051SCIENCES,5.0,82
0,125,T208012,5.0,64
0,125,T208011,5.0,33
0,125,T208003,5.0,43
0,125,T208000,5.0,46
0,125,T207059,5.0,92
0,125,T207037,5.0,207
0,125,T207036,5.0,190
0,125,T207034,5.0,178
0,132,12E050SCIENCES,5.0,82
0,132,12E051SCIENCES,5.0,82
0,132,T208012,5.0,64
0,132,T208011,5.0,33
0,132,T208003,5.0,43
0,132,T208000,5.0,46
0,132,T207059,5.0,92
0,132,T207036,5.0,190
0,132,T207034,5.0,178
0,132,T207012,5.0,233
0,145,12E050SCIENCES,5.0,82
0,145,T206056,5.0,51
0,145,T208012,5.0,64
0,145,T208011,5.0,33
0,145,T208003,5.0,43
0,145,T208000,5.0,46
0,145,T207059,5.0,92
0,145,T207037,5.0,207
0,145,T207036,5.0,190
0,145,T207034,5.0,178
0,150,12E050SCIENCES,5.0,82
0,150,T206056,5.0,51
0,150,T208012,5.0,64
0,150,T208011,5.0,33
0,150,T208003,5.0,43
0,150,T208000,5.0,46
0,150,T207059,5.0,92
0,150,T207037,5.0,207
0,150,T207036,5.0,190
0,150,T207034,5.0,178
0,152,12E050SCIENCES,5.0,82
0,152,T206057,5.0,45
0,152,T208012,5.0,64
0,152,T208011,5.0,33
0,152,T208003,5.0,43
0,152,T208000,5.0,46
0,152,T207059,5.0,92
0,152,T207037,5.0,207
0,152,T207036,5.0,190
0,152,T207035,5.0,214
0,172,12E050SCIENCES,5.0,82
0,172,12E051SCIENCES,5.0,82
0,172,T208012,5.0,64
0,172,T208011,5.0,33
0,172,T208003,5.0,43
0,172,T208000,5.0,46
0,172,T207059,5.0,92
0,172,T207036,5.0,190
0,172,T207035,5.0,214
0,172,T207034,5.0,178
0,173,12E050SCIENCES,5.0,82
0,173,12E051SCIENCES,5.0,82
0,173,T208012,5.0,64
0,173,T208011,5.0,33
0,173,T208003,5.0,43
0,173,T208000,5.0,46
0,173,T207059,5.0,92
0,173,T207037,5.0,207
0,173,T207036,5.0,190
0,173,T207034,5.0,178
0,175,12E050SCIENCES,5.0,82
0,175,T206056,5.0,51
0,175,T208012,5.0,64
0,175,T208011,5.0,33
0,175,T208003,5.0,43
0,175,T208000,5.0,46
0,175,T207059,5.0,92
0,175,T207037,5.0,207
0,175,T207036,5.0,190
0,175,T207034,5.0,178
0,187,12E050SCIENCES,5.0,82
0,187,12E051SCIENCES,5.0,82
0,187,T208012,5.0,64
0,187,T208011,5.0,33
0,187,T208003,5.0,43
0,187,T208000,5.0,46
0,187,T207059,5.0,92
0,187,T207036,5.0,190
0,187,T207034,5.0,178
0,187,T207012,5.0,233
0,189,12E050SCIENCES,5.0,82
0,189,12E051SCIENCES,5.0,82
0,189,T208012,5.0,64
0,189,T208011,5.0,33
0,189,T208003,5.0,43
0,189,T208000,5.0,46
0,189,T207059,5.0,92
0,189,T207037,5.0,207
0,189,T207036,5.0,190
0,189,T207034,5.0,178
0,193,12E050SCIENCES,5.0,82
0,193,12E051SCIENCES,5.0,82
0,193,T208012,5.0,64
0,193,T208011,5.0,33
0,193,T208003,5.0,43
0,193,T208000,5.0,46
0,193,T207059,5.0,92
0,193,T207037,5.0,207
0,193,T207036,5.0,190
0,193,T207034,5.0,178
0,194,12E050SCIENCES,5.0,82
0,194,12E051SCIENCES,5.0,82
0,194,T208012,5.0,64
0,194,T208011,5.0,33
0,194,T208003,5.0,43
0,194,T208000,5.0,46
0,194,T207059,5.0,92
0,194,T207037,5.0,207
0,194,T207036,5.0,190
0,194,T207034,5.0,178
0,196,12E050SCIENCES,5.0,82
0,196,12E051SCIENCES,5.0,82
0,196,T208012,5.0,64
0,196,T208011,5.0,33
0,196,T208003,5.0,43
0,196,T208000,5.0,46
0,196,T207059,5.0,92
0,196,T207036,5.0,190
0,196,T207035,5.0,214
0,196,T207034,5.0,178
0,200,12E050SCIENCES,5.0,82
0,200,12E051SCIENCES,5.0,82
0,200,T208012,5.0,64
0,200,T208011,5.0,33
0,200,T208003,5.0,43
0,200,T208000,5.0,46
0,200,T207059,5.0,92
0,200,T207037,5.0,207
0,200,T207036,5.0,190
0,200,T207034,5.0,178
0,202,12E050SCIENCES,5.0,82
0,202,12E051SCIENCES,5.0,82
0,202,T208012,5.0,64
0,202,T208011,5.0,33
0,202,T208003,5.0,43
0,202,T208000,5.0,46
0,202,T207059,5.0,92
0,202,T207038,5.0,225
0,202,T207037,5.0,207
0,202,T207036,5.0,190
0,210,12E050SCIENCES,5.0,82
0,210,12E051SCIENCES,5.0,82
0,210,T208012,5.0,64
0,210,T208011,5.0,33
0,210,T208003,5.0,43
0,210,T208000,5.0,46
0,210,T207059,5.0,92
0,210,T207036,5.0,190
0,210,T207035,5.0,214
0,210,T207034,5.0,178
0,217,12E050SCIENCES,5.0,82
0,217,12E051SCIENCES,5.0,82
0,217,T208012,5.0,64
0,217,T208011,5.0,33
0,217,T208003,5.0,43
0,217,T208000,5.0,46
0,217,T207059,5.0,92
0,217,T207037,5.0,207
0,217,T207036,5.0,190
0,217,T207034,5.0,178
0,219,12E050SCIENCES,5.0,82
0,219,12E051SCIENCES,5.0,82
0,219,T208012,5.0,64
0,219,T208011,5.0,33
0,219,T208003,5.0,43
0,219,T208000,5.0,46
0,219,T207059,5.0,92
0,219,T207036,5.0,190
0,219,T207034,5.0,178
0,219,T207012,5.0,233
0,220,12E050SCIENCES,5.0,82
0,220,12E051SCIENCES,5.0,82
0,220,T208012,5.0,64
0,220,T208011,5.0,33
0,220,T208003,5.0,43
0,220,T208000,5.0,46
0,220,T207059,5.0,92
0,220,T207036,5.0,190
0,220,T207034,5.0,178
0,220,T207012,5.0,233
0,224,12E050SCIENCES,5.0,82
0,224,T206056,5.0,51
0,224,T208012,5.0,64
0,224,T208011,5.0,33
0,224,T208003,5.0,43
0,224,T208000,5.0,46
0,224,T207059,5.0,92
0,224,T207037,5.0,207
0,224,T207036,5.0,190
0,224,T207034,5.0,178
0,231,12E050SCIENCES,5.0,82
0,231,12E051SCIENCES,5.0,82
0,231,T208012,5.0,64
0,231,T208011,5.0,33
0,231,T208003,5.0,43
0,231,T208000,5.0,46
0,231,T207059,5.0,92
0,231,T207038,5.0,225
0,231,T207037,5.0,207
0,231,T207036,5.0,190
0,232,12E050SCIENCES,5.0,82
0,232,12E051SCIENCES,5.0,82
0,232,T208012,5.0,64
0,232,T208011,5.0,33
0,232,T208003,5.0,43
0,232,T208000,5.0,46
0,232,T207059,5.0,92
0,232,T207037,5.0,207
0,232,T207036,5.0,190
0,232,T207034,5.0,178
0,234,12E050SCIENCES,5.0,82
0,234,12E051SCIENCES,5.0,82
0,234,T208012,5.0,64
0,234,T208011,5.0,33
0,234,T208003,5.0,43
0,234,T208000,5.0,46
0,234,T207059,5.0,92
0,234,T207036,5.0,190
0,234,T207035,5.0,214
0,234,T207034,5.0,178
0,238,12E050SCIENCES,5.0,82
0,238,T206056,5.0,51
0,238,T208012,5.0,64
0,238,T208011,5.0,33
0,238,T208003,5.0,43
0,238,T208000,5.0,46
0,238,T207059,5.0,92
0,238,T207038,5.0,225
0,238,T207036,5.0,190
0,238,T207034,5.0,178
0,239,12E050SCIENCES,5.0,82
0,239,12E051SCIENCES,5.0,82
0,239,T208012,5.0,64
0,239,T208011,5.0,33
0,239,T208003,5.0,43
0,239,T208000,5.0,46
0,239,T207059,5.0,92
0,239,T207038,5.0,225
0,239,T207037,5.0,207
0,239,T207036,5.0,190
0,242,12E050SCIENCES,5.0,82
0,242,T206056,5.0,51
0,242,T208012,5.0,64
0,242,T208011,5.0,33
0,242,T208003,5.0,43
0,242,T208000,5.0,46
0,242,T207059,5.0,92
0,242,T207038,5.0,225
0,242,T207036,5.0,190
0,242,T207034,5.0,178
0,246,12E050SCIENCES,5.0,82
0,246,T206056,5.0,51
0,246,T208012,5.0,64
0,246,T208011,5.0,33
0,246,T208003,5.0,43
0,246,T208000,5.0,46
0,246,T207059,5.0,92
0,246,T207038,5.0,225
0,246,T207036,5.0,190
0,246,T207034,5.0,178
0,251,12E050SCIENCES,5.0,82
0,251,12E051SCIENCES,5.0,82
0,251,T208012,5.0,64
0,251,T208011,5.0,33
0,251,T208003,5.0,43
0,251,T208000,5.0,46
0,251,T207059,5.0,92
0,251,T207036,5.0,190
0,251,T207035,5.0,214
0,251,T207034,5.0,178
0,255,12E050SCIENCES,5.0,82
0,255,12E051SCIENCES,5.0,82
0,255,T208012,5.0,64
0,255,T208011,5.0,33
0,255,T208003,5.0,43
0,255,T208000,5.0,46
0,255,T207059,5.0,92
0,255,T207036,5.0,190
0,255,T207035,5.0,214
0,255,T207034,5.0,178
0,271,12E050SCIENCES,5.0,82
0,271,12E051SCIENCES,5.0,82
0,271,T208012,5.0,64
0,271,T208011,5.0,33
0,271,T208003,5.0,43
0,271,T208000,5.0,46
0,271,T207059,5.0,92
0,271,T207038,5.0,225
0,271,T207037,5.0,207
0,271,T207036,5.0,190
0,280,12E050SCIENCES,5.0,82
0,280,12E051SCIENCES,5.0,82
0,280,T208012,5.0,64
0,280,T208011,5.0,33
0,280,T208003,5.0,43
0,280,T208000,5.0,46
0,280,T207059,5.0,92
0,280,T207037,5.0,207
0,280,T207036,5.0,190
0,280,T207034,5.0,178
0,291,12E050SCIENCES,5.0,82
0,291,12E051SCIENCES,5.0,82
0,291,T208012,5.0,64
0,291,T208011,5.0,33
0,291,T208003,5.0,43
0,291,T208000,5.0,46
0,291,T207059,5.0,92
0,291,T207036,5.0,190
0,291,T207035,5.0,214
0,291,T207034,5.0,178
0,294,12E050SCIENCES,5.0,82
0,294,12E051SCIENCES,5.0,82
0,294,T208012,5.0,64
0,294,T208011,5.0,33
0,294,T208003,5.0,43
0,294,T208000,5.0,46
0,294,T207059,5.0,92
0,294,T207036,5.0,190
0,294,T207035,5.0,214
0,294,T207034,5.0,178
0,296,12E050SCIENCES,5.0,82
0,296,12E051SCIENCES,5.0,82
0,296,T208012,5.0,64
0,296,T208011,5.0,33
0,296,T208003,5.0,43
0,296,T208000,5.0,46
0,296,T207059,5.0,92
0,296,T207036,5.0,190
0,296,T207034,5.0,178
0,296,T207012,5.0,233
0,299,12E050SCIENCES,5.0,82
0,299,T206056,5.0,51
0,299,T208012,5.0,64
0,299,T208011,5.0,33
0,299,T208003,5.0,43
0,299,T208000,5.0,46
0,299,T207059,5.0,92
0,299,T207038,5.0,225
0,299,T207036,5.0,190
0,299,T207034,5.0,178
1,308,74110,5.0,123
1,308,742336,5.0,169
1,308,742344,5.0,170
1,308,742380,5.0,124
1,308,742385,5.0,124
1,308,742386,5.0,148
1,308,742389,5.0,128
1,308,742396,5.0,128
1,308,742450,5.0,157
1,308,742452,5.0,149
1,313,74110,5.0,123
1,313,74146,5.0,147
1,313,742382,5.0,145
1,313,742383,5.0,140
1,313,742385,5.0,124
1,313,742389,5.0,128
1,313,742397,5.0,138
1,313,742450,5.0,157
1,313,742452,5.0,149
1,313,742481,5.0,154
1,331,74110,5.0,123
1,331,742327,5.0,167
1,331,742336,5.0,169
1,331,742338,5.0,178
1,331,742340,5.0,171
1,331,742385,5.0,124
1,331,742386,5.0,148
1,331,742396,5.0,128
1,331,742450,5.0,157
1,331,742452,5.0,149
1,333,74110,5.0,123
1,333,74146,5.0,147
1,333,742344,5.0,170
1,333,742382,5.0,145
1,333,742383,5.0,140
1,333,742385,5.0,124
1,333,742396,5.0,128
1,333,742450,5.0,157
1,333,742452,5.0,149
1,333,742481,5.0,154
1,336,74110,5.0,123
1,336,742342,5.0,176
1,336,742380,5.0,124
1,336,742382,5.0,145
1,336,742383,5.0,140
1,336,742389,5.0,128
1,336,742396,5.0,128
1,336,742397,5.0,138
1,336,742450,5.0,157
1,336,742452,5.0,149
1,344,74110,5.0,123
1,344,742337,5.0,186
1,344,742344,5.0,170
1,344,742382,5.0,145
1,344,742383,5.0,140
1,344,742385,5.0,124
1,344,742386,5.0,148
1,344,742396,5.0,128
1,344,742397,5.0,138
1,344,742450,5.0,157
1,345,74146,5.0,147
1,345,7417I,5.0,243
1,345,742344,5.0,170
1,345,742382,5.0,145
1,345,742386,5.0,148
1,345,742389,5.0,128
1,345,742396,5.0,128
1,345,742397,5.0,138
1,345,742450,5.0,157
1,345,742452,5.0,149
1,349,74110,5.0,123
1,349,7414H,5.0,182
1,349,742385,5.0,124
1,349,742386,5.0,148
1,349,742389,5.0,128
1,349,742397,5.0,138
1,349,742450,5.0,157
1,349,742452,5.0,149
1,349,742481,5.0,154
1,349,742483,5.0,79
1,352,74110,5.0,123
1,352,742336,5.0,169
1,352,742383,5.0,140
1,352,742385,5.0,124
1,352,742389,5.0,128
1,352,742397,5.0,138
1,352,742450,5.0,157
1,352,742452,5.0,149
1,352,742481,5.0,154
1,352,742483,5.0,79
1,353,74146,5.0,147
1,353,742342,5.0,176
1,353,742380,5.0,124
1,353,742382,5.0,145
1,353,742383,5.0,140
1,353,742397,5.0,138
1,353,742450,5.0,157
1,353,742452,5.0,149
1,353,742481,5.0,154
1,353,742483,5.0,79
1,365,74110,5.0,123
1,365,74146,5.0,147
1,365,742344,5.0,170
1,365,742380,5.0,124
1,365,742382,5.0,145
1,365,742383,5.0,140
1,365,742385,5.0,124
1,365,742396,5.0,128
1,365,742450,5.0,157
1,365,742452,5.0,149
1,366,74110,5.0,123
1,366,74146,5.0,147
1,366,742344,5.0,170
1,366,742380,5.0,124
1,366,742386,5.0,148
1,366,742389,5.0,128
1,366,742450,5.0,157
1,366,742452,5.0,149
1,366,742481,5.0,154
1,366,742483,5.0,79
1,376,7414H,5.0,182
1,376,742343,5.0,198
1,376,742383,5.0,140
1,376,742385,5.0,124
1,376,742389,5.0,128
1,376,742396,5.0,128
1,376,742397,5.0,138
1,376,742450,5.0,157
1,376,742452,5.0,149
1,376,742481,5.0,154
1,377,74146,5.0,147
1,377,742334,5.0,181
1,377,742338,5.0,178
1,377,742344,5.0,170
1,377,742380,5.0,124
1,377,742385,5.0,124
1,377,742386,5.0,148
1,377,742389,5.0,128
1,377,742396,5.0,128
1,377,742450,5.0,157
1,382,74110,5.0,123
1,382,74146,5.0,147
1,382,742380,5.0,124
1,382,742382,5.0,145
1,382,742389,5.0,128
1,382,742396,5.0,128
1,382,742397,5.0,138
1,382,742450,5.0,157
1,382,742452,5.0,149
1,382,742481,5.0,154
1,386,74110,5.0,123
1,386,74146,5.0,147
1,386,742338,5.0,178
1,386,742343,5.0,198
1,386,742380,5.0,124
1,386,742383,5.0,140
1,386,742385,5.0,124
1,386,742389,5.0,128
1,386,742397,5.0,138
1,386,742450,5.0,157
1,389,74110,5.0,123
1,389,742340,5.0,171
1,389,742380,5.0,124
1,389,742383,5.0,140
1,389,742385,5.0,124
1,389,742389,5.0,128
1,389,742397,5.0,138
1,389,742450,5.0,157
1,389,742452,5.0,149
1,389,742481,5.0,154
1,390,74146,5.0,147
1,390,742342,5.0,176
1,390,742382,5.0,145
1,390,742383,5.0,140
1,390,742386,5.0,148
1,390,742389,5.0,128
1,390,742396,5.0,128
1,390,742450,5.0,157
1,390,742452,5.0,149
1,390,742481,5.0,154
1,391,7417I,5.0,243
1,391,742343,5.0,198
1,391,742382,5.0,145
1,391,742383,5.0,140
1,391,742385,5.0,124
1,391,742386,5.0,148
1,391,742397,5.0,138
1,391,742450,5.0,157
1,391,742452,5.0,149
1,391,742481,5.0,154
1,403,74110,5.0,123
1,403,742336,5.0,169
1,403,742342,5.0,176
1,403,742344,5.0,170
1,403,742382,5.0,145
1,403,742383,5.0,140
1,403,742385,5.0,124
1,403,742396,5.0,128
1,403,742450,5.0,157
1,403,742452,5.0,149
1,406,7417I,5.0,243
1,406,742000,5.0,156
1,406,742385,5.0,124
1,406,742386,5.0,148
1,406,742389,5.0,128
1,406,742450,5.0,157
1,406,742452,5.0,149
1,406,742481,5.0,154
1,406,742483,5.0,79
1,406,742514,5.0,91
1,410,74110,5.0,123
1,410,742343,5.0,198
1,410,742380,5.0,124
1,410,742383,5.0,140
1,410,742386,5.0,148
1,410,742396,5.0,128
1,410,742450,5.0,157
1,410,742452,5.0,149
1,410,742481,5.0,154
1,410,742483,5.0,79
1,412,74110,5.0,123
1,412,7414H,5.0,182
1,412,742343,5.0,198
1,412,742380,5.0,124
1,412,742385,5.0,124
1,412,742386,5.0,148
1,412,742389,5.0,128
1,412,742396,5.0,128
1,412,742397,5.0,138
1,412,742450,5.0,157
1,413,74110,5.0,123
1,413,7414H,5.0,182
1,413,742344,5.0,170
1,413,742380,5.0,124
1,413,742382,5.0,145
1,413,742385,5.0,124
1,413,742386,5.0,148
1,413,742389,5.0,128
1,413,742450,5.0,157
1,413,742452,5.0,149
1,420,7417I,5.0,243
1,420,742006,5.0,168
1,420,742386,5.0,148
1,420,742389,5.0,128
1,420,742396,5.0,128
1,420,742397,5.0,138
1,420,742450,5.0,157
1,420,742452,5.0,149
1,420,742481,5.0,154
1,420,742483,5.0,79
1,436,74110,5.0,123
1,436,742343,5.0,198
1,436,742380,5.0,124
1,436,742386,5.0,148
1,436,742389,5.0,128
1,436,742396,5.0,128
1,436,742450,5.0,157
1,436,742452,5.0,149
1,436,742481,5.0,154
1,436,742483,5.0,79
1,437,74110,5.0,123
1,437,742331,5.0,183
1,437,742340,5.0,171
1,437,742383,5.0,140
1,437,742385,5.0,124
1,437,742386,5.0,148
1,437,742396,5.0,128
1,437,742450,5.0,157
1,437,742452,5.0,149
1,437,742481,5.0,154
1,440,74110,5.0,123
1,440,742331,5.0,183
1,440,742340,5.0,171
1,440,742344,5.0,170
1,440,742382,5.0,145
1,440,742383,5.0,140
1,440,742385,5.0,124
1,440,742396,5.0,128
1,440,742450,5.0,157
1,440,742452,5.0,149
1,444,74110,5.0,123
1,444,742331,5.0,183
1,444,742343,5.0,198
1,444,742380,5.0,124
1,444,742382,5.0,145
1,444,742385,5.0,124
1,444,742396,5.0,128
1,444,742450,5.0,157
1,444,742452,5.0,149
1,444,742481,5.0,154
1,462,74110,5.0,123
1,462,742342,5.0,176
1,462,742383,5.0,140
1,462,742385,5.0,124
1,462,742389,5.0,128
1,462,742396,5.0,128
1,462,742450,5.0,157
1,462,742452,5.0,149
1,462,742481,5.0,154
1,462,742483,5.0,79
1,471,74110,5.0,123
1,471,742342,5.0,176
1,471,742380,5.0,124
1,471,742382,5.0,145
1,471,742385,5.0,124
1,471,742386,5.0,148
1,471,742396,5.0,128
1,471,742397,5.0,138
1,471,742450,5.0,157
1,471,742452,5.0,149
1,477,74110,5.0,123
1,477,74146,5.0,147
1,477,742343,5.0,198
1,477,742380,5.0,124
1,477,742383,5.0,140
1,477,742385,5.0,124
1,477,742450,5.0,157
1,477,742452,5.0,149
1,477,742481,5.0,154
1,477,742483,5.0,79
1,481,74110,5.0,123
1,481,742331,5.0,183
1,481,742338,5.0,178
1,481,742342,5.0,176
1,481,742383,5.0,140
1,481,742389,5.0,128
1,481,742396,5.0,128
1,481,742397,5.0,138
1,481,742450,5.0,157
1,481,742452,5.0,149
1,485,74110,5.0,123
1,485,742337,5.0,186
1,485,742383,5.0,140
1,485,742386,5.0,148
1,485,742389,5.0,128
1,485,742396,5.0,128
1,485,742397,5.0,138
1,485,742450,5.0,157
1,485,742452,5.0,149
1,485,742481,5.0,154
1,487,74110,5.0,123
1,487,742340,5.0,171
1,487,742382,5.0,145
1,487,742383,5.0,140
1,487,742385,5.0,124
1,487,742389,5.0,128
1,487,742396,5.0,128
1,487,742450,5.0,157
1,487,742452,5.0,149
1,487,742481,5.0,154
1,488,74146,5.0,147
1,488,7417I,5.0,243
1,488,742380,5.0,124
1,488,742383,5.0,140
