CourseID,StudentID,Grades
T207040,183,4.75
T200003,183,5.0
T207000,183,5.5
T207012,183,5.0
T207037,183,4.75
T207035,183,4.75
T206060,183,5.25
T207036,183,4.5
T207034,183,5.75
T207059,183,6.0
T207002,183,5.5
T206054,183,5.0
T206058,183,4.75
T208003,183,4.5
T206024,183,4.5
T208014,183,4.5
T100007,28,5.25
T100005,28,4.25
T107005,28,5.25
T100000,28,5.0
T100001,28,5.25
T100004,28,4.5
T100006,28,5.0
T107009,28,4.75
T100003,28,5.75
T108002,28,4.75
T106001,28,5.75
T108000,28,5.0
T106006,28,5.25
T200002,28,5.25
T200000,28,4.5
T200001,28,5.75
T207041,28,4.75
T207033,28,6.0
T207040,28,5.75
T200003,28,4.75
T207000,28,5.0
T207038,28,4.5
T207037,28,6.0
T207035,28,4.25
T207002,28,5.0
T206060,28,4.25
T207034,28,5.25
T207036,28,4.5
J2P201,28,5.5
J2D035,28,5.5
T206002,28,5.25
T208011,28,5.25
T206001,28,4.5
T100007,35,4.75
T100005,35,5.5
T107005,35,5.75
T100000,35,5.0
T100001,35,5.0
T100004,35,4.5
T100006,35,5.25
T107009,35,4.25
T100003,35,5.0
T106001,35,4.5
T108002,35,5.25
T108000,35,5.5
T106006,35,5.0
T200002,35,5.5
T200000,35,5.75
T200001,35,5.0
T207041,35,4.75
T207033,35,5.75
T207040,35,5.0
T200003,35,4.75
T207000,35,5.25
T207012,35,4.25
T207035,35,5.25
T207038,35,5.25
T207002,35,4.5
T206060,35,5.5
T207036,35,5.25
T207004,35,5.0
J2D035,35,5.0
J2P015,35,5.25
12E050SCIENCES,35,5.0
12E051SCIENCES,35,4.75
T205004,35,4.25
T208012,35,4.5
T206024,35,4.5
T100007,33,4.75
T100005,33,4.25
T107005,33,4.75
T100000,33,4.5
T100001,33,5.5
T100004,33,5.25
T100006,33,5.75
T107009,33,4.75
T100003,33,4.25
T108002,33,5.0
T105001,33,5.0
T106001,33,5.25
T106006,33,5.25
T200002,33,4.75
T200000,33,4.75
T200001,33,5.0
T207041,33,4.75
T207033,33,4.0
T207040,33,4.75
T200003,33,4.75
T207000,33,4.75
T207035,33,5.0
T207012,33,5.5
T207038,33,4.5
T207002,33,5.0
T206060,33,5.75
T207034,33,5.25
T207004,33,5.0
J2D035,33,5.5
T207059,33,5.0
12E050SCIENCES,33,5.5
12E051SCIENCES,33,5.0
T206056,33,5.25
T206024,33,5.0
T205004,33,5.25
T100007,73,5.25
T100005,73,5.5
T107005,73,4.75
T100000,73,5.0
T100001,73,5.25
T100004,73,5.75
T100006,73,4.75
T107009,73,5.0
T100003,73,5.0
T105001,73,5.25
T108000,73,5.0
T108002,73,4.5
T108003,73,4.5
T200002,73,5.25
T200000,73,4.75
T200001,73,4.5
T207041,73,4.5
T207033,73,4.75
T207040,73,5.25
T200003,73,5.75
T207000,73,5.0
T207038,73,5.5
T207012,73,5.25
T207035,73,5.0
T207002,73,5.5
T207036,73,5.0
T207004,73,4.75
T207034,73,5.0
J2D035,73,5.75
12E050SCIENCES,73,5.0
12E051SCIENCES,73,5.25
T205020,73,5.25
S102013,73,5.25
T206056,73,4.0
T100007,25,4.75
T100005,25,5.5
T107005,25,4.75
T100000,25,4.75
T100001,25,5.0
T100004,25,5.0
T100006,25,4.5
T107009,25,4.0
T100003,25,4.0
T105001,25,4.75
T106001,25,5.0
T108002,25,5.75
T106006,25,5.0
T200002,25,4.25
T200000,25,4.5
T200001,25,4.5
T207041,25,4.75
T207033,25,6.0
T207040,25,4.75
T200003,25,5.5
T207000,25,5.0
T207037,25,5.0
T207035,25,5.0
T207012,25,4.75
T206060,25,5.5
T207034,25,5.5
T207004,25,5.0
T207036,25,5.0
J2P201,25,5.5
T206054,25,5.0
T206006,25,4.75
T206024,25,4.75
S102013,25,4.75
T208003,25,5.0
T100007,93,5.25
T100005,93,4.0
T107005,93,5.5
T100000,93,5.0
T100001,93,4.75
T100004,93,5.5
T100006,93,5.5
T107009,93,5.0
T100003,93,5.25
T106001,93,5.0
T108002,93,4.75
T108000,93,4.25
T106006,93,5.25
T200002,93,4.25
T200000,93,4.75
T200001,93,5.5
T207041,93,4.5
T207033,93,5.25
T207040,93,5.5
T200003,93,5.0
T207000,93,4.75
T207038,93,4.5
T207037,93,4.0
T207035,93,5.0
T207002,93,5.5
T206060,93,5.25
T207004,93,5.5
T207036,93,4.75
T207059,93,4.75
T207034,93,4.75
5869,93,4.75
5870,93,4.75
T208011,93,6.0
T208014,93,4.0
T206057,93,5.75
T100007,38,4.75
T100005,38,5.5
T107005,38,4.75
T100000,38,4.0
T100001,38,5.0
T100004,38,4.75
T100006,38,4.75
T107009,38,5.5
T100003,38,5.0
T108000,38,4.5
T105001,38,5.25
T108002,38,4.5
T108003,38,4.5
T200002,38,5.5
T200000,38,5.5
T200001,38,5.0
T207041,38,5.25
T207033,38,4.75
T207040,38,5.25
T200003,38,5.5
T207000,38,5.75
T207037,38,4.75
T207012,38,4.75
T207035,38,6.0
T207034,38,5.75
T207004,38,4.75
J2D035,38,5.0
T207059,38,5.5
T206007,38,5.0
T208012,38,5.25
T206058,38,5.0
T206002,38,4.5
T205020,38,5.5
T100007,97,4.5
T100005,97,5.5
T107005,97,5.0
T100000,97,5.25
T100001,97,5.5
T100004,97,5.0
T100006,97,4.5
T107009,97,5.0
T100003,97,5.0
T108002,97,5.0
T108000,97,4.25
T106001,97,5.0
T106006,97,5.0
T200002,97,5.5
T200000,97,4.75
T200001,97,4.75
T207041,97,5.25
T207033,97,4.25
T207040,97,4.75
T200003,97,5.75
T207000,97,5.25
T207012,97,5.5
T207038,97,5.25
T207037,97,5.25
T207002,97,5.0
T206060,97,5.0
T207036,97,5.0
T207004,97,4.5
J2P201,97,4.75
T207002,97,5.0
12E050SCIENCES,97,5.25
12E051SCIENCES,97,5.0
T205027,97,5.0
T208000,97,4.75
T206001,97,4.75
T100007,23,5.25
T100005,23,4.25
T107005,23,5.25
T100000,23,5.5
T100001,23,4.75
T100004,23,5.25
T100006,23,6.0
T107009,23,4.75
T100003,23,5.25
T105001,23,5.0
T108000,23,5.5
T106001,23,5.5
T106006,23,5.5
T200002,23,5.25
T200000,23,5.25
T200001,23,4.75
T207041,23,5.0
T207033,23,5.25
T207040,23,4.25
T200003,23,5.25
T207000,23,4.75
T207012,23,5.5
T207037,23,4.75
T207038,23,5.25
T207002,23,5.5
T206060,23,4.5
T207036,23,5.0
T207034,23,5.25
J2P015,23,5.25
T207059,23,5.0
5869,23,4.75
5870,23,5.25
T206057,23,4.25
T208014,23,5.75
T208003,23,4.5
T100007,226,4.75
T100005,226,5.0
T107005,226,5.0
T100000,226,5.25
T100001,226,5.25
T100004,226,5.0
T100006,226,5.5
T107009,226,5.25
T100003,226,4.5
T105001,226,5.0
T108002,226,5.5
T106001,226,4.75
T106006,226,5.25
T200002,226,5.5
T200000,226,5.0
T200001,226,5.25
T207041,226,4.25
T207033,226,4.75
T207040,226,5.25
T200003,226,4.5
T207000,226,5.0
T207038,226,4.75
T207037,226,4.0
T207012,226,5.0
T207002,226,5.5
T206060,226,5.0
T207004,226,5.5
T207036,226,4.25
J2D035,226,5.5
T207059,226,5.0
5869,226,5.0
5870,226,4.5
T206024,226,5.5
T205027,226,5.0
T208014,226,4.75
T100007,86,4.75
T100005,86,5.25
T107005,86,5.25
T100000,86,5.0
T100001,86,6.0
T100004,86,4.75
T100006,86,5.0
T107009,86,5.0
T100003,86,5.25
T108000,86,5.25
T108002,86,5.0
T106001,86,4.5
T106006,86,5.25
T200002,86,5.25
T200000,86,5.0
T200001,86,5.5
T207041,86,5.25
T207033,86,5.25
T207040,86,5.25
T200003,86,5.0
T207000,86,5.25
T207037,86,5.25
T207035,86,4.25
T207012,86,4.75
T206060,86,5.0
T207004,86,4.5
T207034,86,5.0
T207036,86,5.0
J2P015,86,4.5
T206054,86,4.25
T205004,86,5.25
S102013,86,4.5
T206006,86,4.75
T206056,86,5.25
T100007,27,4.75
T100005,27,5.5
T107005,27,4.5
T100000,27,5.25
T100001,27,5.0
T100004,27,4.75
T100006,27,4.75
T107009,27,5.75
T100003,27,4.5
T108002,27,4.25
T105001,27,4.75
T108000,27,4.5
T108003,27,5.0
T200002,27,4.75
T200000,27,5.5
T200001,27,5.5
T207041,27,5.0
T207033,27,5.75
T207040,27,5.25
T200003,27,5.5
T207000,27,5.5
T207038,27,5.25
T207012,27,6.0
T207037,27,5.0
T207002,27,4.75
T207004,27,5.0
T207034,27,5.5
T207036,27,5.25
J2D035,27,5.75
5869,27,5.75
5870,27,5.5
T206006,27,5.5
T206024,27,5.75
T205004,27,5.5
T100007,80,5.25
T100005,80,5.0
T107005,80,4.75
T100000,80,5.25
T100001,80,6.0
T100004,80,4.75
T100006,80,5.5
T107009,80,5.0
T100003,80,5.25
T106001,80,5.75
T105001,80,4.5
T108000,80,4.0
T106006,80,4.25
T200002,80,4.25
T200000,80,4.75
T200001,80,5.0
T207041,80,5.25
T207033,80,4.25
T207040,80,4.75
T200003,80,5.5
T207000,80,4.5
T207037,80,5.0
T207035,80,5.75
T207012,80,4.75
T206060,80,4.5
T207036,80,5.25
T207034,80,5.0
J2D035,80,5.0
T207059,80,5.5
T206054,80,6.0
T208011,80,4.5
T206056,80,4.5
T206002,80,5.25
T206001,80,4.5
T100007,94,5.0
T100005,94,4.25
T107005,94,5.5
T100000,94,5.5
T100001,94,5.25
T100004,94,4.25
T100006,94,5.25
T107009,94,4.5
T100003,94,4.0
T108000,94,4.5
T106001,94,5.0
T105001,94,5.75
T106006,94,5.75
T200002,94,5.0
T200000,94,5.25
T200001,94,5.25
T207041,94,5.0
T207033,94,5.5
T207040,94,4.25
T200003,94,5.25
T207000,94,5.0
T207037,94,4.75
T207035,94,4.75
T207012,94,4.5
T206060,94,5.5
T207034,94,5.25
T207004,94,5.5
J2D035,94,4.5
J2P201,94,5.5
T206054,94,5.5
T205004,94,4.5
T208012,94,5.0
T206056,94,4.75
T205020,94,4.75
T100007,261,4.5
T100005,261,5.5
T107005,261,4.75
T100000,261,5.0
T100001,261,6.0
T100004,261,5.25
T100006,261,5.0
T107009,261,4.5
T100003,261,5.0
T108000,261,5.25
T105001,261,5.5
T106001,261,4.25
T106006,261,5.0
T200002,261,5.75
T200000,261,5.0
T200001,261,4.0
T207041,261,4.75
T207033,261,5.0
T207040,261,4.5
T200003,261,5.5
T207000,261,5.75
T207038,261,4.75
T207035,261,5.0
T207037,261,5.25
T207002,261,4.75
T206060,261,5.75
T207004,261,5.25
T207036,261,5.5
T207059,261,5.75
J2D035,261,5.0
5869,261,5.5
5870,261,5.75
T205004,261,5.25
T206057,261,5.0
T208012,261,5.0
T100007,17,5.25
T100005,17,4.75
T107005,17,4.75
T100000,17,5.0
T100001,17,4.75
T100004,17,5.75
T100006,17,4.75
T107009,17,5.75
T100003,17,5.0
T108002,17,5.25
T105001,17,4.0
T108000,17,5.25
T108003,17,5.0
T200002,17,5.5
T200000,17,4.75
T200001,17,5.0
T207041,17,4.25
T207033,17,4.5
T207040,17,4.25
T200003,17,4.25
T207000,17,5.5
T207012,17,5.25
T207038,17,5.75
T207037,17,5.0
T207002,17,5.25
T207034,17,4.5
T207004,17,4.75
T207002,17,4.0
J2P201,17,4.5
12E050SCIENCES,17,5.5
12E051SCIENCES,17,5.5
T206006,17,5.25
T205004,17,5.75
T206001,17,4.75
T100007,196,5.0
T100005,196,5.25
T107005,196,5.25
T100000,196,5.5
T100001,196,4.75
T100004,196,4.5
T100006,196,4.5
T107009,196,4.0
T100003,196,4.25
T108002,196,4.25
T108000,196,5.0
T106001,196,5.0
T106006,196,5.25
T200002,196,4.25
T200000,196,5.25
T200001,196,4.5
T207041,196,5.0
T207033,196,4.75
T207040,196,5.0
T200003,196,4.5
T207000,196,5.5
T207037,196,5.0
T207038,196,4.0
T207012,196,4.75
T207002,196,5.25
T206060,196,5.75
T207036,196,4.75
T207034,196,5.0
J2D035,196,5.75
J2P201,196,4.75
12E050SCIENCES,196,5.0
12E051SCIENCES,196,4.25
T208014,196,4.75
T206057,196,5.0
T208011,196,4.75
T100007,291,4.75
T100005,291,4.25
T107005,291,4.75
T100000,291,5.75
T100001,291,5.25
T100004,291,5.0
T100006,291,4.25
T107009,291,5.75
T100003,291,5.0
T105001,291,5.25
T106001,291,5.0
T108000,291,5.25
T106006,291,5.25
T200002,291,4.75
T200000,291,5.25
T200001,291,5.25
T207041,291,5.0
T207033,291,5.5
T207040,291,4.75
T200003,291,4.5
T207000,291,5.0
T207038,291,5.0
T207037,291,5.5
T207035,291,5.25
T207002,291,5.0
T206060,291,5.75
T207034,291,5.0
T207004,291,5.5
J2P201,291,5.0
J2P015,291,4.75
T205020,291,5.25
T208000,291,4.5
T208012,291,5.25
T100007,40,5.5
T100005,40,4.5
T107005,40,5.0
T100000,40,5.0
T100001,40,4.5
T100004,40,5.0
T100006,40,5.0
T107009,40,4.5
T100003,40,5.0
T105001,40,4.75
T108000,40,4.5
T108002,40,4.5
T108003,40,6.0
T200002,40,4.5
T200000,40,5.5
T200001,40,5.75
T207041,40,5.25
T207033,40,4.25
T207040,40,5.0
T200003,40,4.25
T207000,40,4.25
T207012,40,4.25
T207035,40,5.0
T207038,40,4.75
T207002,40,5.25
T207004,40,6.0
T207034,40,4.5
T207002,40,5.0
J2P015,40,4.75
T206002,40,5.0
T205027,40,5.25
T205004,40,4.75
T100007,159,5.5
T100005,159,5.0
T107005,159,4.0
T100000,159,4.5
T100001,159,5.25
T100004,159,5.25
T100006,159,4.75
T107009,159,5.75
T100003,159,4.25
T106001,159,5.0
T108000,159,4.75
T108002,159,5.25
T106006,159,5.25
T200002,159,5.5
T200000,159,5.75
T200001,159,5.25
T207041,159,4.5
T207033,159,4.75
T207040,159,5.0
T200003,159,4.5
T207000,159,5.5
T207037,159,4.75
T207035,159,4.0
T207038,159,5.0
T207002,159,5.0
T206060,159,4.75
T207036,159,6.0
T207004,159,4.75
T207002,159,5.0
J2D035,159,4.5
T206002,159,4.5
T206001,159,4.75
T206057,159,5.5
T100007,87,4.0
T100005,87,5.0
T107005,87,4.25
T100000,87,5.0
T100001,87,5.0
T100004,87,5.25
T100006,87,5.5
T107009,87,5.25
T100003,87,4.0
T108002,87,5.25
T106001,87,5.75
T105001,87,4.75
T106006,87,4.25
T200002,87,5.5
T200000,87,5.0
T200001,87,5.0
T207041,87,5.5
T207033,87,5.25
T207040,87,4.75
T200003,87,5.0
T207000,87,5.5
T207012,87,5.25
T207035,87,5.25
T207037,87,4.75
T206060,87,4.5
T207036,87,5.5
T207004,87,5.5
J2P015,87,5.25
T207059,87,4.25
T206054,87,5.25
T206058,87,5.0
T206001,87,4.75
T208012,87,5.0
T208000,87,5.0
T100007,259,4.75
T100005,259,5.75
T107005,259,4.5
T100000,259,5.0
T100001,259,4.75
T100004,259,5.0
T100006,259,5.0
T107009,259,5.0
T100003,259,5.25
T108000,259,5.5
T108002,259,5.25
T105001,259,5.0
T108003,259,4.75
T200002,259,4.5
T200000,259,4.25
T200001,259,4.75
T207041,259,5.0
T207033,259,4.75
T207040,259,6.0
T200003,259,4.75
T207000,259,4.5
T207037,259,4.5
T207038,259,5.25
T207012,259,5.5
T207002,259,5.0
T207036,259,4.5
T207034,259,5.75
T207002,259,4.25
T207059,259,5.5
T208000,259,5.0
T205020,259,5.25
T206001,259,4.5
T100007,162,4.75
T100005,162,5.25
T107005,162,4.25
T100000,162,4.0
T100001,162,5.0
T100004,162,5.25
T100006,162,5.25
T107009,162,5.0
T100003,162,5.25
T108000,162,5.25
T106001,162,4.0
T108002,162,5.75
T106006,162,4.5
T200002,162,5.25
T200000,162,4.75
T200001,162,4.5
T207041,162,4.75
T207033,162,4.75
T207040,162,5.25
T200003,162,5.75
T207000,162,4.5
T207038,162,5.0
T207012,162,4.5
T207037,162,5.75
T207002,162,5.0
T206060,162,5.0
T207034,162,5.25
T207004,162,5.0
T207002,162,5.75
J2D035,162,5.25
12E050SCIENCES,162,5.5
12E051SCIENCES,162,4.5
T206056,162,4.25
T206002,162,5.5
T208014,162,5.0
T100007,74,4.5
T100005,74,5.5
T107005,74,4.5
T100000,74,5.25
T100001,74,4.5
T100004,74,5.75
T100006,74,4.75
T107009,74,4.75
T100003,74,5.5
T108002,74,4.5
T106001,74,4.5
T105001,74,4.5
T106006,74,5.75
T200002,74,4.0
T200000,74,4.75
T200001,74,5.5
T207041,74,5.25
T207033,74,5.5
T207040,74,5.0
T200003,74,5.25
T207000,74,4.25
T207035,74,4.5
T207038,74,4.75
T207037,74,4.75
T207002,74,5.5
T206060,74,5.0
T207004,74,5.0
T207036,74,4.25
J2P015,74,4.75
J2P201,74,4.0
5869,74,4.5
5870,74,5.5
T208014,74,4.75
T208003,74,5.25
T205020,74,5.25
T100007,289,4.0
T100005,289,5.25
T107005,289,5.0
T100000,289,5.0
T100001,289,5.25
T100004,289,4.75
T100006,289,4.75
T107009,289,4.5
T100003,289,5.0
T106001,289,4.25
T108000,289,5.0
T105001,289,5.0
T106006,289,5.25
T200002,289,5.0
T200000,289,5.0
T200001,289,5.0
T207041,289,4.25
T207033,289,6.0
T207040,289,4.5
T200003,289,4.5
T207000,289,5.0
T207012,289,4.75
T207037,289,4.5
T207035,289,4.75
T206060,289,6.0
T207034,289,4.75
T207004,289,5.0
T207036,289,5.75
J2P015,289,4.25
T206054,289,5.75
T205020,289,5.5
S102013,289,5.5
T206006,289,5.0
T205027,289,4.5
T100007,165,5.25
T100005,165,5.25
T107005,165,4.5
T100000,165,4.75
T100001,165,5.25
T100004,165,4.5
T100006,165,4.5
T107009,165,5.5
T100003,165,4.0
T108000,165,4.5
T106001,165,5.5
T108002,165,4.5
T106006,165,5.0
T200002,165,5.0
T200000,165,4.5
T200001,165,5.5
T207041,165,5.25
T207033,165,5.5
T207040,165,5.75
T200003,165,4.25
T207000,165,5.75
T207038,165,5.25
T207012,165,4.75
T207035,165,5.0
T207002,165,5.0
T206060,165,4.75
T207036,165,4.5
T207034,165,5.25
T207002,165,5.0
T207004,165,5.0
5869,165,5.25
5870,165,5.5
T208012,165,5.5
T206056,165,5.5
T206058,165,5.25
T100007,56,5.25
T100005,56,5.0
T107005,56,5.0
T100000,56,5.0
T100001,56,5.5
T100004,56,4.75
T100006,56,5.0
T107009,56,5.0
T100003,56,5.5
T108000,56,6.0
T105001,56,5.75
T106001,56,4.25
T106006,56,5.25
T200002,56,5.5
T200000,56,4.25
T200001,56,4.75
T207041,56,5.75
T207033,56,5.0
T207040,56,4.5
T200003,56,5.0
T207000,56,5.75
T207038,56,4.5
T207035,56,5.0
T207012,56,4.5
T207002,56,5.75
T206060,56,4.5
T207004,56,4.75
T207034,56,4.5
T207036,56,4.5
J2P201,56,4.75
12E050SCIENCES,56,5.0
12E051SCIENCES,56,4.75
T206001,56,5.0
T208000,56,5.0
T206057,56,5.25
T100007,172,5.5
T100005,172,5.0
T107005,172,5.5
T100000,172,5.0
T100001,172,5.5
T100004,172,4.5
T100006,172,5.0
T107009,172,5.25
T100003,172,6.0
T108000,172,4.75
T106001,172,4.0
T108002,172,5.0
T106006,172,5.25
T200002,172,5.0
T200000,172,6.0
T200001,172,4.25
T207041,172,5.5
T207033,172,5.25
T207040,172,4.0
T200003,172,5.0
T207000,172,4.75
T207037,172,5.0
T207038,172,4.5
T207012,172,4.25
T207002,172,4.25
T206060,172,5.25
T207004,172,4.5
T207036,172,5.25
J2D035,172,5.0
T207002,172,5.5
5869,172,5.0
5870,172,6.0
T206057,172,5.0
T206024,172,4.75
T208014,172,5.75
T100007,278,5.25
T100005,278,4.75
T107005,278,5.25
T100000,278,5.0
T100001,278,4.25
T100004,278,4.5
T100006,278,4.75
T107009,278,4.5
T100003,278,4.5
T106001,278,4.75
T108000,278,5.0
T105001,278,5.0
T106006,278,4.75
T200002,278,4.75
T200000,278,6.0
T200001,278,5.25
T207041,278,5.25
T207033,278,5.0
T207040,278,4.5
T200003,278,5.0
T207000,278,6.0
T207038,278,5.5
T207035,278,5.0
T207037,278,4.5
T207002,278,5.0
T206060,278,5.0
T207004,278,5.75
T207034,278,4.75
J2P015,278,5.25
T207036,278,4.5
12E050SCIENCES,278,5.0
12E051SCIENCES,278,5.75
T205004,278,4.25
T208014,278,5.0
T206056,278,4.5
T100007,163,4.75
T100005,163,4.75
T107005,163,4.75
T100000,163,6.0
T100001,163,5.0
T100004,163,5.25
T100006,163,4.75
T107009,163,4.75
T100003,163,5.0
T106001,163,5.75
T108002,163,4.5
T105001,163,4.25
T106006,163,4.25
T200002,163,5.5
T200000,163,4.75
T200001,163,4.5
T207041,163,6.0
T207033,163,5.5
T207040,163,4.25
T200003,163,5.0
T207000,163,5.0
T207037,163,4.75
T207038,163,4.75
T207012,163,4.75
T207002,163,4.25
T206060,163,5.0
T207036,163,5.0
T207004,163,5.0
T207059,163,6.0
T207034,163,6.0
12E050SCIENCES,163,4.5
12E051SCIENCES,163,5.5
T206056,163,5.0
T205004,163,5.0
T206057,163,5.25
T100007,122,4.75
T100005,122,5.25
T107005,122,6.0
T100000,122,5.0
T100001,122,4.5
T100004,122,4.75
T100006,122,5.25
T107009,122,5.5
T100003,122,6.0
T105001,122,5.0
T108002,122,5.25
T108000,122,5.25
T108003,122,5.0
T200002,122,5.0
T200000,122,4.0
T200001,122,5.75
T207041,122,5.0
T207033,122,4.5
T207040,122,5.5
T200003,122,4.75
T207000,122,5.75
T207037,122,5.0
T207035,122,4.25
T207012,122,5.5
T207036,122,5.25
T207034,122,4.75
T207004,122,5.5
T207059,122,5.25
T206059,122,5.0
T208000,122,5.0
T208003,122,4.75
T205020,122,4.75
T206024,122,5.25
T100007,136,4.5
T100005,136,4.75
T107005,136,5.0
T100000,136,4.0
T100001,136,5.0
T100004,136,5.75
T100006,136,5.0
T107009,136,5.0
T100003,136,5.0
T106001,136,4.5
T108002,136,4.75
T108000,136,4.75
T106006,136,4.75
T200002,136,5.25
T200000,136,4.25
T200001,136,5.25
T207041,136,4.75
T207033,136,5.0
T207040,136,4.5
T200003,136,4.5
T207000,136,5.0
T207038,136,5.25
T207037,136,4.5
T207012,136,4.5
T207002,136,4.5
T206060,136,6.0
T207034,136,5.25
T207036,136,5.5
J2D035,136,4.75
T207004,136,4.5
12E050SCIENCES,136,5.5
12E051SCIENCES,136,4.75
T205027,136,4.75
S102013,136,5.0
T205004,136,5.5
T100007,155,5.5
T100005,155,5.25
T107005,155,5.5
T100000,155,4.75
T100001,155,6.0
T100004,155,4.0
T100006,155,4.0
T107009,155,4.75
T100003,155,5.5
T108000,155,5.25
T106001,155,4.25
T108002,155,5.5
T106006,155,5.25
T200002,155,5.0
T200000,155,4.75
T200001,155,5.25
T207041,155,5.0
T207033,155,4.75
T207040,155,5.0
T200003,155,5.5
T207000,155,5.25
T207035,155,5.0
T207012,155,5.0
T207038,155,4.75
T207002,155,5.5
T206060,155,4.5
T207034,155,4.5
T207036,155,4.75
J2D035,155,4.25
T207004,155,4.25
T206056,155,4.75
T206002,155,4.75
T206024,155,5.0
T100007,11,4.5
T100005,11,5.0
T107005,11,4.75
T100000,11,5.25
T100001,11,5.5
T100004,11,4.5
T100006,11,4.75
T107009,11,4.0
T100003,11,4.5
T108002,11,5.0
T105001,11,5.0
T106001,11,5.75
T106006,11,5.0
T200002,11,5.25
T200000,11,4.0
T200001,11,4.5
T207041,11,5.0
T207033,11,5.5
T207040,11,5.0
T200003,11,4.75
T207000,11,5.0
T207038,11,5.25
T207037,11,4.25
T207035,11,5.25
T207002,11,5.25
T206060,11,4.0
T207036,11,5.25
T207034,11,4.25
J2P015,11,5.0
J2D035,11,4.75
12E050SCIENCES,11,5.5
12E051SCIENCES,11,4.25
T208011,11,5.25
S102013,11,5.25
T206056,11,5.0
T100007,100,5.5
T100005,100,5.0
T107005,100,5.5
T100000,100,5.0
T100001,100,5.75
T100004,100,5.5
T100006,100,4.25
T107009,100,5.25
T100003,100,4.75
T105001,100,4.5
T106001,100,4.0
T108000,100,4.5
T106006,100,4.5
T200002,100,5.25
T200000,100,5.25
T200001,100,5.75
T207041,100,5.0
T207033,100,5.25
T207040,100,4.5
T200003,100,5.0
T207000,100,4.75
T207012,100,5.25
T207038,100,4.0
T207037,100,4.75
T207002,100,4.75
T206060,100,4.5
T207034,100,5.5
T207004,100,5.25
T207036,100,5.25
J2D035,100,5.25
T206024,100,4.75
T208000,100,4.75
T205027,100,4.5
T100007,170,6.0
T100005,170,4.5
T107005,170,4.5
T100000,170,5.5
T100001,170,5.5
T100004,170,5.0
T100006,170,5.25
T107009,170,5.0
T100003,170,4.5
T106001,170,5.75
T108000,170,5.75
T108002,170,4.5
T106006,170,6.0
T200002,170,5.75
T200000,170,5.0
T200001,170,5.0
T207041,170,4.5
T207033,170,5.0
T207040,170,5.5
T200003,170,4.5
T207000,170,4.75
T207035,170,4.5
T207012,170,4.5
T207038,170,4.75
T207002,170,5.5
T206060,170,4.5
T207036,170,5.25
T207004,170,5.5
T207059,170,5.25
J2P201,170,5.0
T208014,170,4.25
S102013,170,5.5
T208000,170,4.75
T100007,41,5.25
T100005,41,5.0
T107005,41,4.25
T100000,41,5.75
T100001,41,4.75
T100004,41,5.75
T100006,41,4.5
T107009,41,5.0
T100003,41,5.0
T106001,41,4.5
T105001,41,5.5
T108000,41,5.0
T106006,41,5.5
T200002,41,4.75
T200000,41,5.0
T200001,41,5.0
T207041,41,4.0
T207033,41,4.75
T207040,41,4.75
T200003,41,5.0
T207000,41,4.0
T207037,41,4.75
T207038,41,4.5
T207012,41,5.0
T207002,41,5.0
T206060,41,5.0
T207036,41,5.75
T207004,41,4.5
J2P201,41,4.25
T207034,41,5.0
12E050SCIENCES,41,5.0
12E051SCIENCES,41,4.75
S102013,41,5.5
T208012,41,5.0
T206058,41,5.5
T100007,197,4.5
T100005,197,5.5
T107005,197,4.5
T100000,197,4.25
T100001,197,5.5
T100004,197,5.5
T100006,197,4.75
T107009,197,4.75
T100003,197,5.5
T108000,197,5.0
T106001,197,4.0
T108002,197,5.25
T106006,197,4.5
T200002,197,4.75
T200000,197,4.5
T200001,197,5.0
T207041,197,4.5
T207033,197,4.5
T207040,197,5.25
T200003,197,4.5
T207000,197,5.0
T207012,197,4.75
T207037,197,5.25
T207035,197,5.25
T206060,197,5.5
T207004,197,5.0
T207036,197,5.25
J2P015,197,4.25
T207059,197,6.0
T206054,197,4.5
T206001,197,4.75
T208011,197,5.0
T205027,197,4.75
T206006,197,5.5
T100007,156,5.25
T100005,156,5.25
T107005,156,5.0
T100000,156,4.75
T100001,156,4.75
T100004,156,4.5
T100006,156,5.0
T107009,156,5.0
T100003,156,4.75
T108000,156,5.0
T106001,156,5.0
T108002,156,5.0
T106006,156,4.5
T200002,156,4.0
T200000,156,4.75
T200001,156,4.75
T207041,156,4.75
T207033,156,4.25
T207040,156,5.0
T200003,156,5.5
T207000,156,4.25
T207012,156,5.0
T207035,156,4.75
T207037,156,6.0
T206060,156,4.5
T207004,156,4.0
T207034,156,4.5
J2P015,156,5.25
T207036,156,4.5
T206054,156,4.75
T206006,156,4.75
T206002,156,5.25
S102013,156,4.5
T206024,156,5.25
T100007,58,5.0
T100005,58,5.75
T107005,58,5.0
T100000,58,5.25
T100001,58,4.25
T100004,58,5.5
T100006,58,6.0
T107009,58,4.75
T100003,58,4.5
T105001,58,5.0
T108002,58,5.25
T108000,58,4.75
T108003,58,5.0
T200002,58,5.25
T200000,58,6.0
T200001,58,5.25
T207041,58,5.25
T207033,58,4.75
T207040,58,5.25
T200003,58,4.5
T207000,58,5.0
T207037,58,5.25
T207038,58,5.0
T207012,58,5.0
T207002,58,4.25
T207036,58,5.0
T207004,58,4.0
T207002,58,5.0
T207059,58,5.75
12E050SCIENCES,58,5.25
12E051SCIENCES,58,4.5
