CourseID,StudentID,Grades
742386,424,5.75
74146,424,5.0
742397,424,5.0
742383,424,6.0
742861,424,4.75
742380,424,6.0
7422A5,424,4.75
7422A8,424,5.0
7422A7,424,5.0
7417I,424,5.0
7422AQ,424,4.75
742452,424,5.75
742514,424,5.75
742515,424,4.75
742483,424,4.5
742001,306,5.5
742007,306,4.5
742000,306,4.75
742002,306,4.0
742064,306,5.25
742060,306,5.0
742067,306,4.25
742062,306,6.0
742066,306,5.75
7421AE,306,4.0
742120,306,4.75
J2M292,306,5.5
742214,306,4.75
742209,306,5.25
742206,306,4.5
7414H,306,4.0
742211,306,5.0
742841,306,5.0
742271,306,5.25
742851,306,4.5
742261,306,5.5
742840,306,5.25
742272,306,5.5
742340,306,5.0
742336,306,5.25
742331,306,4.5
742344,306,5.75
742337,306,4.5
742329,306,5.25
742385,306,4.5
752254,306,4.75
742380,306,5.0
742383,306,4.5
74146,306,4.5
742389,306,5.5
7422A5,306,5.75
7422A8,306,5.0
7422A7,306,4.75
7417I,306,5.0
7422AS,306,4.75
742450,306,5.25
742514,306,5.25
742517,306,4.25
742483,306,5.25
742002,576,4.5
742006,576,4.5
742000,576,5.0
742111,576,4.75
7420601,576,4.75
742060,576,4.75
742064,576,4.25
742066,576,4.5
742004,576,4.75
7421AE,576,4.5
742120,576,4.75
742208,576,4.75
742205,576,5.0
742215,576,4.5
7414H,576,4.75
742211,576,5.25
742214,576,5.5
742841,576,5.25
742851,576,5.0
742840,576,6.0
742271,576,5.25
742272,576,5.5
742261,576,4.25
742329,576,4.75
742342,576,4.75
742343,576,5.0
742334,576,4.5
742337,576,5.0
742331,576,5.0
742386,576,5.25
742396,576,4.75
752254,576,4.0
742861,576,4.75
742397,576,4.0
742870,576,4.75
7422A5,576,4.75
7422A8,576,5.5
7422A7,576,5.0
7417I,576,5.25
7422AT,576,4.75
742450,576,4.5
742514,576,4.75
742515,576,5.25
742452,576,5.0
742004,533,5.0
742001,533,4.75
742000,533,5.0
742006,533,4.5
742062,533,4.5
742066,533,5.25
742064,533,4.5
742067,533,5.0
71133,533,5.5
7421AE,533,4.5
742121,533,4.75
742214,533,4.75
7414H,533,4.75
742327,533,4.75
742215,533,5.5
742208,533,4.75
742205,533,5.25
742851,533,5.25
742262,533,4.75
742871,533,5.5
742270,533,4.5
742271,533,5.25
742841,533,5.25
742342,533,5.0
742331,533,5.0
742329,533,4.75
742337,533,5.5
742343,533,5.25
742334,533,5.0
742383,533,5.5
742861,533,5.75
752254,533,5.5
74110,533,5.75
742396,533,5.0
742870,533,4.5
7422A5,533,5.5
7422A8,533,5.25
7422A7,533,5.5
7417I,533,5.25
7422AV,533,5.0
742452,533,5.75
742483,533,5.0
742518,533,5.25
742515,533,5.75
742007,500,5.0
742004,500,5.5
742111,500,5.25
742003,500,5.0
742064,500,5.5
742067,500,5.25
742066,500,5.0
742062,500,4.5
742004,500,4.25
7421AC,500,4.75
742121,500,4.5
742215,500,5.25
742205,500,5.75
742209,500,4.75
742211,500,4.75
742208,500,4.5
742206,500,5.25
742272,500,5.5
742841,500,5.0
742262,500,4.75
742270,500,5.75
742871,500,4.5
742840,500,4.5
742344,500,5.25
742329,500,5.25
742331,500,5.25
742334,500,4.5
742336,500,4.5
742342,500,5.0
74110,500,4.75
742383,500,5.25
742861,500,5.0
742397,500,5.0
742386,500,4.75
752254,500,5.75
7422A5,500,4.75
7422A8,500,5.0
7422A7,500,4.5
7417I,500,5.25
7422AT,500,5.0
742450,500,4.75
742483,500,5.0
742518,500,5.25
742481,500,5.0
742006,580,5.0
742004,580,4.5
742001,580,5.25
742003,580,5.25
742066,580,4.75
742062,580,5.0
7420601,580,5.0
742060,580,4.5
71120,580,5.25
7420AD,580,4.75
742121,580,5.5
742215,580,5.25
742214,580,4.5
742208,580,4.75
J2M292,580,5.0
742206,580,4.25
7414H,580,5.25
742262,580,5.25
742272,580,5.0
742871,580,5.5
742841,580,5.5
742851,580,4.5
742840,580,4.75
742344,580,5.0
742329,580,4.0
742340,580,5.0
742336,580,4.0
742338,580,5.25
742337,580,4.75
74110,580,5.0
742383,580,5.5
742382,580,4.5
752254,580,5.0
742385,580,5.5
742396,580,5.5
7422A5,580,4.25
7422A8,580,5.0
7422A7,580,5.25
7417I,580,5.75
7422AQ,580,4.0
742450,580,5.25
742481,580,5.0
742515,580,5.25
742516,580,4.75
742006,450,4.25
742007,450,5.75
742001,450,4.75
742000,450,5.5
742060,450,4.5
742067,450,4.5
742062,450,4.75
742066,450,4.75
742111,450,6.0
7421AG,450,4.75
742120,450,4.0
742206,450,4.75
742327,450,5.25
742215,450,5.5
7414H,450,5.5
742214,450,6.0
742205,450,4.0
742851,450,5.25
742270,450,5.0
742840,450,5.25
742841,450,5.0
742272,450,6.0
742871,450,4.75
742329,450,5.0
742331,450,5.25
742338,450,5.0
742342,450,5.5
742336,450,4.25
742343,450,5.5
742380,450,4.75
742397,450,4.75
752254,450,4.5
742389,450,4.75
742386,450,4.25
74110,450,5.25
7422A5,450,5.25
7422A8,450,5.0
7422A7,450,5.0
7417I,450,5.75
7422AN,450,5.0
742450,450,5.5
742481,450,4.75
742515,450,5.0
742452,450,5.75
742004,505,4.75
742111,505,5.25
742001,505,4.75
742000,505,4.75
742062,505,4.75
742060,505,5.0
742067,505,5.25
7420601,505,5.25
71121,505,5.25
7421AE,505,5.0
742120,505,4.5
7414H,505,4.5
742208,505,5.25
742209,505,5.75
742206,505,5.0
742327,505,4.75
742211,505,4.25
742270,505,4.5
742261,505,4.75
742841,505,5.0
742871,505,5.75
742271,505,4.75
742272,505,4.25
742331,505,4.5
742337,505,4.75
742343,505,5.25
742344,505,4.5
742342,505,5.0
742338,505,5.5
742383,505,5.5
742382,505,4.5
752254,505,5.25
742396,505,5.5
742386,505,5.75
742380,505,5.25
7422A5,505,6.0
7422A8,505,4.75
7422A7,505,5.0
7417I,505,4.75
7422AG,505,5.0
742452,505,4.5
742481,505,4.25
742518,505,4.5
742450,505,4.75
742000,557,4.75
742004,557,4.75
742006,557,5.0
742007,557,5.25
742066,557,5.0
742067,557,4.0
7420601,557,5.25
742062,557,5.0
71121,557,5.0
7421AB,557,5.0
742120,557,5.5
742205,557,4.5
742208,557,4.5
742327,557,5.25
742211,557,4.25
742214,557,4.25
J2M292,557,4.75
742851,557,5.0
742871,557,5.25
742840,557,4.25
742262,557,5.25
742841,557,5.5
742261,557,4.0
742334,557,5.0
742329,557,4.75
742343,557,6.0
742337,557,5.75
742344,557,4.5
742331,557,5.25
742861,557,5.25
742383,557,5.0
74110,557,5.0
74146,557,4.75
752254,557,4.5
742389,557,4.75
7422A5,557,4.25
7422A8,557,5.25
7422A7,557,4.5
7417I,557,5.0
7422AA,557,4.75
742450,557,5.25
742481,557,4.5
742516,557,5.0
742452,557,4.5
742000,438,5.0
742006,438,6.0
742004,438,6.0
742111,438,4.75
742066,438,4.5
742060,438,5.0
742062,438,4.5
742067,438,5.0
74112,438,5.0
7421AE,438,5.5
742120,438,4.75
7414H,438,6.0
J2M292,438,5.5
742214,438,5.0
742215,438,5.25
742208,438,5.0
742205,438,4.75
742262,438,5.0
742841,438,5.25
742270,438,4.5
742272,438,6.0
742271,438,5.25
742840,438,4.0
742338,438,5.5
742340,438,4.5
742334,438,5.5
742337,438,5.25
742344,438,5.0
742342,438,5.0
752254,438,4.25
742383,438,5.25
742389,438,5.0
74146,438,5.25
742382,438,5.75
742396,438,5.0
7422A5,438,4.25
7422A8,438,4.0
7422A7,438,5.0
7417I,438,5.5
7422AQ,438,5.5
742452,438,5.0
742481,438,5.25
742518,438,5.25
742515,438,5.5
742002,473,5.0
742001,473,5.5
742003,473,4.75
742007,473,4.25
742062,473,5.25
742067,473,5.0
742064,473,5.0
742060,473,5.5
742004,473,4.5
7421AB,473,4.5
742121,473,4.75
742214,473,5.0
742205,473,5.75
7414H,473,4.5
742208,473,5.5
742327,473,4.5
J2M292,473,4.0
742871,473,4.75
742261,473,4.0
742272,473,5.25
742851,473,5.5
742840,473,5.0
742271,473,5.0
742331,473,4.0
742338,473,4.75
742329,473,5.0
742336,473,4.0
742337,473,5.5
742344,473,5.5
742385,473,5.5
742861,473,5.25
742389,473,4.75
742870,473,6.0
742382,473,5.0
74146,473,4.75
7422A5,473,5.0
7422A8,473,6.0
7422A7,473,4.75
7417I,473,4.5
7422AG,473,5.75
742450,473,4.5
742481,473,5.25
742517,473,5.0
742515,473,5.0
742004,510,5.25
742000,510,5.0
742003,510,6.0
742006,510,5.5
742062,510,5.0
7420601,510,6.0
742067,510,5.0
742066,510,5.25
742060,510,4.25
7420AD,510,5.25
742120,510,5.5
742211,510,5.25
742208,510,4.25
742205,510,5.25
742214,510,4.5
742209,510,5.5
742327,510,5.0
742262,510,4.5
742261,510,5.0
742840,510,5.0
742270,510,4.5
742272,510,5.25
742271,510,4.25
742331,510,4.75
742336,510,5.25
742340,510,5.0
742337,510,5.5
742342,510,5.0
742329,510,6.0
742380,510,5.0
742389,510,5.0
74146,510,5.5
742870,510,5.25
742396,510,4.75
74110,510,5.0
7422A5,510,4.75
7422A8,510,5.25
7422A7,510,4.5
7417I,510,5.5
7422AG,510,4.75
742450,510,4.0
742481,510,5.75
742518,510,5.25
742452,510,4.0
742002,546,4.5
742004,546,4.25
742007,546,5.25
742006,546,5.0
742060,546,5.0
742066,546,5.75
7420601,546,5.25
742064,546,4.5
7420601,546,5.25
7421AB,546,6.0
742120,546,4.0
742208,546,5.25
742211,546,4.75
7414H,546,5.0
742205,546,5.5
742206,546,4.75
742209,546,4.75
742262,546,5.0
742271,546,4.25
742841,546,5.25
742261,546,5.5
742851,546,4.5
742840,546,5.25
742334,546,4.75
742342,546,5.25
742337,546,5.0
742331,546,5.0
742329,546,5.25
742336,546,4.5
742397,546,5.0
74110,546,4.25
742383,546,5.25
742396,546,5.0
742861,546,4.75
742386,546,5.0
7422A5,546,5.5
7422A8,546,5.0
7422A7,546,5.5
7417I,546,4.75
7422AT,546,4.5
742452,546,4.25
742483,546,5.25
742517,546,5.25
742481,546,5.5
742004,414,5.0
742007,414,4.5
742000,414,6.0
742003,414,5.5
7420601,414,6.0
742064,414,5.0
742066,414,5.0
742067,414,5.5
742000,414,4.75
7421AB,414,5.0
742121,414,4.5
742214,414,5.25
742209,414,5.25
742206,414,4.75
J2M292,414,4.75
742327,414,5.0
742208,414,4.0
742270,414,4.5
742261,414,5.0
742271,414,5.0
742840,414,5.0
742262,414,5.5
742272,414,4.0
742344,414,5.0
742337,414,4.75
742331,414,4.5
742340,414,4.75
742343,414,6.0
742334,414,5.0
74146,414,4.25
742386,414,4.25
742870,414,6.0
742383,414,5.0
742389,414,4.5
752254,414,4.75
7422A5,414,5.25
7422A8,414,4.75
7422A7,414,5.5
7417I,414,5.75
7422AH,414,5.0
742450,414,4.5
742481,414,5.25
742515,414,4.75
742452,414,5.75
742001,303,5.25
742000,303,4.0
742006,303,5.25
742003,303,5.0
742062,303,5.25
742060,303,5.0
742067,303,5.0
7420601,303,4.75
742111,303,5.0
7421AD,303,5.75
742120,303,5.5
7414H,303,5.75
742214,303,5.0
742211,303,5.0
742327,303,5.0
742215,303,5.0
742206,303,4.75
742840,303,4.5
742271,303,4.5
742871,303,4.75
742272,303,5.25
742261,303,5.25
742270,303,5.0
742344,303,5.0
742338,303,5.5
742343,303,4.5
742337,303,4.5
742340,303,4.75
742329,303,4.25
742380,303,5.0
742385,303,5.0
742396,303,4.0
742861,303,5.75
742397,303,6.0
742382,303,5.75
7422A5,303,5.5
7422A8,303,4.5
7422A7,303,4.5
7417I,303,5.25
7422AH,303,4.75
742450,303,5.75
742481,303,5.5
742515,303,4.25
742452,303,4.5
742001,452,5.75
742003,452,5.0
742002,452,4.0
742111,452,5.25
742066,452,5.25
742064,452,5.25
742062,452,5.5
742060,452,4.75
742060,452,5.25
7420AE,452,5.5
742121,452,5.0
742209,452,5.0
742205,452,5.0
742208,452,4.5
742214,452,5.25
742215,452,5.0
742206,452,5.0
742262,452,5.75
742841,452,4.75
742270,452,5.75
742272,452,5.0
742271,452,5.0
742871,452,5.0
742329,452,4.75
742334,452,5.0
742344,452,5.75
742336,452,4.75
742331,452,5.5
742340,452,4.75
742380,452,4.5
752254,452,5.0
74146,452,5.0
742861,452,5.25
742389,452,4.75
742386,452,5.25
7422A5,452,5.0
7422A8,452,5.25
7422A7,452,4.25
7417I,452,4.25
7422AA,452,5.25
742452,452,4.75
742481,452,5.25
742516,452,5.0
742517,452,5.0
742001,468,4.75
